network, data_set, data_set_size, num_processes, time_elapsed
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.33
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 4900, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5000, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.31
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 5100, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.32
bnet-sprinkler, sprinkler-uniform-, 5200, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5300, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.39
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.22
bnet-sprinkler, sprinkler-uniform-, 5400, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5500, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.14
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 5600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5700, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.23
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 5800, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.23
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.31
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.3
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.3
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.36
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 5900, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.32
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6000, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.22
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 6100, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 6200, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.34
bnet-sprinkler, sprinkler-uniform-, 6300, 4, 0.23
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.32
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.4
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.36
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.23
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.33
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.41
bnet-sprinkler, sprinkler-uniform-, 6400, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.31
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.22
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.22
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.38
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.35
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.37
bnet-sprinkler, sprinkler-uniform-, 6500, 4, 0.34
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.3
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6600, 4, 0.3
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.35
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6700, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.75
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 6800, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.35
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 6900, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.31
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.33
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7000, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.23
bnet-sprinkler, sprinkler-uniform-, 7100, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.3
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.36
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7200, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.22
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 7300, 4, 0.14
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 7400, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.35
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7600, 4, 0.3
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7700, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 7800, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.23
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 7900, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 8000, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.34
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8100, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8200, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.34
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.31
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.34
bnet-sprinkler, sprinkler-uniform-, 8300, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.3
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8400, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.14
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.2
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 8500, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8600, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 8700, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 8800, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.21
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.63
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.23
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.19
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.17
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 8900, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.35
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.16
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.24
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.29
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.25
bnet-sprinkler, sprinkler-uniform-, 9000, 4, 0.18
bnet-sprinkler, sprinkler-uniform-, 9100, 4, 0.28
bnet-sprinkler, sprinkler-uniform-, 9100, 4, 0.27
bnet-sprinkler, sprinkler-uniform-, 9100, 4, 0.26
bnet-sprinkler, sprinkler-uniform-, 9100, 4, 0.15
bnet-sprinkler, sprinkler-uniform-, 9100, 4, 0.18
